args: Namespace(k=10, delta=200, beta=200000, mu=100000, l=1, tkc=50, year='2014', month='11', n_users=370, user_id=None, seed=None, sample_size=40000, filename='transformed_date_2014-11-eletricity_consumption_sample_164102.csv', display=False, disable_dp=False, phi=None, big_beta=None, history=False)
USING RANDOM SEED: 42
Execution_Time:  0:11:59.039717
         2089868583 function calls (2075773604 primitive calls) in 719.042 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   495859    3.119    0.000   23.312    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:478(__new__)
    42675    3.075    0.000    3.090    0.000 {built-in method builtins.sum}
  1516796    3.051    0.000    4.140    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:649(_simple_new)
  1353071    2.744    0.000    3.274    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:274(__init__)
 26269013    2.725    0.000    2.725    0.000 /home/service/castle_analysis/castle-performance-analysis/src/range.py:11(__init__)
   638113    2.675    0.000    6.543    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:842(_engine)
   478584    2.666    0.000   27.252    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:674(_with_infer)
  8883594    2.635    0.000    5.969    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/generic.py:42(_instancecheck)
   478591    2.605    0.000    2.808    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/concat.py:52(concat_compat)
 16694164    2.580    0.000    3.001    0.000 {built-in method builtins.getattr}
    40000    2.450    0.000  458.133    0.011 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:391(best_selection)
   478584    2.389    0.000  151.612    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1747(_setitem_with_indexer)
   478584    2.290    0.000   17.741    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1414(_convert_to_indexer)
  1005806    2.261    0.000    7.690    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1825(from_array)
  8883594    2.248    0.000    3.330    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/generic.py:37(_check)
   495856    2.123    0.000   23.684    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3859(get_indexer)
   974446    2.110    0.000    3.179    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:274(full)
 13529383    1.928    0.000    1.928    0.000 {method 'get' of 'dict' objects}
  1498325    1.915    0.000    2.019    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6189(__getattr__)
   504492    1.910    0.000    4.147    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:228(asarray_tuplesafe)
 13869313    1.763    0.000    1.763    0.000 {method 'items' of 'dict' objects}
613481/39882    1.743    0.000   31.011    0.001 /usr/lib/python3.12/copy.py:247(_reconstruct)
   957168    1.737    0.000    2.275    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1330(normalize_axis_tuple)
613481/39882    1.678    0.000   30.577    0.001 /usr/lib/python3.12/copy.py:217(_deepcopy_dict)
   478584    1.636    0.000    4.817    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1393(moveaxis)
   478584    1.633    0.000  174.333    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:867(__setitem__)
  9093096    1.571    0.000    2.262    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3795(<genexpr>)
  1010124    1.566    0.000    2.536    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2388(new_block)
  1211499    1.553    0.000   13.476    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:131(equals)
  5403480    1.516    0.000    1.516    0.000 {built-in method numpy.asarray}
  1014443    1.514    0.000    3.650    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:703(name)
  1444390    1.496    0.000    1.496    0.000 {built-in method numpy.array}
  4820396    1.470    0.000    1.470    0.000 {built-in method _abc._abc_instancecheck}
    39882    1.451    0.000  220.358    0.006 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:84(generalise)
   395900    1.439    0.000    1.957    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6147(__finalize__)
   943197    1.396    0.000    1.938    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:346(_name_get)
   199410    1.367    0.000    5.144    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:1630(delete)
2704537/2704536    1.332    0.000    3.737    0.000 {built-in method builtins.all}
  1133969    1.317    0.000    3.838    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5153(_get_engine_target)
  1005807    1.192    0.000    3.386    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:127(_get_single_key)
  2739650    1.152    0.000    1.792    0.000 /usr/lib/python3.12/copy.py:231(_keep_alive)
   957170    1.138    0.000    3.400    0.000 {built-in method builtins.any}
  7436525    1.116    0.000    1.116    0.000 {built-in method builtins.issubclass}
  1018853    1.088    0.000    1.088    0.000 {method '__deepcopy__' of 'numpy.generic' objects}
  4820396    1.078    0.000    2.548    0.000 <frozen abc>:117(__instancecheck__)
   338626    1.066    0.000    3.417    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:308(apply)
  1215818    1.062    0.000    7.458    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:466(array_equivalent)
   478584    1.062    0.000   20.021    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:728(_get_setitem_indexer)
  1010124    1.058    0.000    2.053    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2317(maybe_coerce_values)
  2068539    1.057    0.000    1.057    0.000 {built-in method numpy.empty}
 10838351    1.051    0.000    1.051    0.000 {built-in method builtins.id}
  2011614    1.024    0.000    1.024    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:647(_get_deprecated_option)
    52456    1.012    0.000    1.577    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
  1005807    0.956    0.000    1.293    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:633(_get_root)
   334308    0.952    0.000    1.289    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:639(copy)
  1492868    0.950    0.000    1.944    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1425(_is_dtype_type)
  1435752    0.905    0.000    1.126    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1949(dtype)
    39884    0.904    0.000    0.916    0.000 {built-in method _io.open}
  1211499    0.897    0.000   14.598    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:1387(equals)
  1501672    0.896    0.000    2.069    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:695(_sanitize_ndim)
  1005807    0.891    0.000    3.363    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:760(_set_axis)
   487220    0.876    0.000    0.926    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:550(maybe_promote)
  1005807    0.871    0.000    5.549    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:145(_get_option)
  4118228    0.856    0.000    1.248    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:909(__len__)
   495856    0.834    0.000    2.422    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1066(is_numeric_dtype)
   495856    0.825    0.000   10.453    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6321(_should_compare)
   478584    0.820    0.000    2.470    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1396(_maybe_update_cacher)
  1447083    0.813    0.000    0.835    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:184(_isna)
   997012    0.798    0.000    2.240    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:137(is_object_dtype)
  1501667    0.794    0.000    2.726    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7616(maybe_extract_name)
  1720310    0.770    0.000    1.908    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5519(equals)
  1510301    0.750    0.000    0.874    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:485(ensure_wrapped_if_datetimelike)
  5698368    0.741    0.000    0.741    0.000 {method 'append' of 'list' objects}
  2876365    0.721    0.000    0.721    0.000 {built-in method __new__ of type object at 0xa43b40}
  1211499    0.721    0.000   10.063    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:2025(_equal_values)
   334308    0.710    0.000    6.171    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:540(copy)
  2524747    0.702    0.000    1.078    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:334(is_hashable)
  3448654    0.700    0.000    0.700    0.000 {method 'add' of 'set' objects}
   983078    0.697    0.000    0.860    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:562(_get_axis)
  3575728    0.691    0.000    0.693    0.000 {built-in method builtins.hasattr}
  1995382    0.670    0.000    0.670    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:831(_reset_identity)
  1553480    0.669    0.000    2.151    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:653(name)
  1211499    0.665    0.000    9.237    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:598(array_equals)
  5592380    0.664    0.000    0.664    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5127(_values)
    39883    0.664    0.000    0.664    0.000 {method '__exit__' of '_io._IOBase' objects}
   478584    0.653    0.000    1.640    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5392(_getitem_slice)
  1505990    0.653    0.000    0.792    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:420(extract_array)
  1014443    0.633    0.000    2.136    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1562(validate_all_hashable)
  1010126    0.627    0.000    0.969    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2346(get_block_type)
   199410    0.624    0.000   12.273    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:4412(__delitem__)
   199410    0.612    0.000    8.412    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1993(idelete)
   199410    0.589    0.000    2.483    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6856(delete)
  1005807    0.586    0.000    6.136    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:271(__call__)
  1501672    0.585    0.000    0.831    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:734(_sanitize_str_dtypes)
  2028886    0.573    0.000    0.978    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1581(<genexpr>)
   960676    0.569    0.000    1.585    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:696(is_valid_na_for_dtype)
   487221    0.554    0.000    1.350    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:765(_try_cast)
  1211499    0.544    0.000   15.143    0.000 /home/service/castle_analysis/castle-performance-analysis/src/item.py:70(__eq__)
   613481    0.544    0.000    0.727    0.000 {method '__reduce_ex__' of 'object' objects}
  2046162    0.541    0.000    1.510    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7521(ensure_index)
   478584    0.540    0.000    2.238    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5350(__getitem__)
   159528    0.539    0.000   20.806    0.000 /usr/lib/python3.12/copy.py:191(_deepcopy_list)
   495856    0.538    0.000    2.109    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6251(_maybe_promote)
   991718    0.534    0.000    0.665    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1322(is_ea_or_datetimelike_dtype)
  1353071    0.530    0.000    0.530    0.000 /usr/lib/python3/dist-packages/pandas/core/flags.py:53(__init__)
   334308    0.524    0.000   10.672    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6553(copy)
   965804    0.522    0.000    0.523    0.000 /usr/lib/python3/dist-packages/pandas/core/indexers/utils.py:62(is_list_like_indexer)
   478586    0.520    0.000    0.866    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:198(_simple_new)
  2422998    0.515    0.000    0.976    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:142(<genexpr>)
   504493    0.502    0.000    0.576    0.000 /usr/lib/python3.12/warnings.py:482(__enter__)
    39882    0.493    0.000    3.188    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:157(save_generalised_tuples)
  2441558    0.485    0.000    0.485    0.000 /usr/lib/python3/dist-packages/pandas/_config/__init__.py:33(using_copy_on_write)
  1211500    0.483    0.000    2.413    0.000 {method 'all' of 'numpy.ndarray' objects}
   478584    0.469    0.000    0.718    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5272(_validate_fill_value)
   478587    0.465    0.000    1.169    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:273(is_dict_like)
  1447083    0.465    0.000    1.300    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:101(isna)
  1005807    0.462    0.000    1.572    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:73(_validate_set_axis)
   478584    0.453    0.000    0.823    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:3930(_maybe_update_cacher)
   478584    0.452    0.000    1.318    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/api.py:379(default_index)
   482903    0.435    0.000    2.450    0.000 {method 'any' of 'numpy.ndarray' objects}
  1005807    0.423    0.000    1.995    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:225(set_axis)
  1501672    0.423    0.000    0.935    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:754(_maybe_repeat)
  1005807    0.420    0.000    1.153    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:686(_warn_if_deprecated)
   347262    0.418    0.000    2.396    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:581(_constructor_from_mgr)
  1435752    0.409    0.000    1.535    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:626(dtype)
  4512195    0.406    0.000    0.406    0.000 /usr/lib/python3.12/typing.py:2154(cast)
  1914347    0.404    0.000    0.608    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:963(__len__)
   638113    0.398    0.000    0.574    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:459(_engine_type)
   487222    0.394    0.000    0.394    0.000 {built-in method builtins.sorted}
    39883    0.393    0.000    0.393    0.000 {method 'writerow' of '_csv.writer' objects}
   495856    0.391    0.000    0.605    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7651(_unpack_nested_dtype)
   347262    0.386    0.000    0.529    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1812(from_blocks)
   495856    0.386    0.000    0.648    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3990(_check_indexing_method)
   504493    0.378    0.000    0.420    0.000 /usr/lib/python3.12/warnings.py:503(__exit__)
  2538682    0.377    0.000    0.377    0.000 {built-in method builtins.hash}
  1720310    0.372    0.000    0.464    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:791(is_)
   478585    0.371    0.000    1.262    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:296(maybe_iterable_to_list)
  1226962    0.340    0.000    3.015    0.000 /usr/lib/python3.12/copy.py:252(<genexpr>)
   334307    0.337    0.000    0.337    0.000 {method 'copy' of 'numpy.ndarray' objects}
  1005813    0.337    0.000    0.337    0.000 {method 'split' of 'str' objects}
   478584    0.335    0.000    0.383    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:813(_ensure_listlike_indexer)
   495859    0.335    0.000    0.335    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:574(_ensure_array)
   495856    0.330    0.000    2.752    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6343(_is_comparable_dtype)
   334307    0.325    0.000    2.054    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:566(copy_func)
   638113    0.317    0.000    0.506    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1025(needs_i8_conversion)
   334307    0.314    0.000    1.432    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:773(_view)
   478584    0.309    0.000    0.467    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
  1211500    0.309    0.000    1.929    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:61(_all)
   478585    0.308    0.000    0.308    0.000 {method 'transpose' of 'numpy.ndarray' objects}
   487222    0.302    0.000    0.753    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:487(_validate_dtype)
   495856    0.298    0.000    0.679    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1366(_is_dtype)
  1005807    0.286    0.000    0.576    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:674(_translate_key)
    48183    0.281    0.000    2.792    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:68(remove)
    40000    0.280    0.000   14.572    0.000 {method 'remove' of 'collections.deque' objects}
  1353068    0.278    0.000    0.278    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1799(__init__)
     2662    0.271    0.000  246.605    0.093 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:279(output_cluster)
  1000708    0.270    0.000    4.585    0.000 /home/service/castle_analysis/castle-performance-analysis/src/item.py:52(__getitem__)
   957175    0.269    0.000    0.451    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:300(<genexpr>)
  1005807    0.267    0.000    0.267    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:615(_select_options)
   974443    0.266    0.000    0.266    0.000 /usr/lib/python3/dist-packages/pandas/_config/__init__.py:43(using_pyarrow_string_dtype)
    40000    0.265    0.000  714.860    0.018 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:204(insert)
   478584    0.259    0.000    0.612    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:448(size)
    51984    0.255    0.000    1.006    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:173(information_loss_given_c)
   877404    0.254    0.000    0.254    0.000 {method 'item' of 'numpy.ndarray' objects}
   334307    0.254    0.000    1.729    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1010(view)
  2857003    0.254    0.000    0.254    0.000 /usr/lib/python3.12/copy.py:172(_deepcopy_atomic)
   487222    0.248    0.000    0.451    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1587(pandas_dtype)
  1156578    0.247    0.000    0.247    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
  1094087    0.242    0.000    1.391    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:2756(_is_multi)
   997012    0.234    0.000    0.234    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:121(classes)
   943197    0.232    0.000    0.232    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
   478584    0.229    0.000    0.229    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:282(arrays)
   997012    0.228    0.000    0.373    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:123(<lambda>)
   487220    0.225    0.000    0.225    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:289(loc)
   347263    0.225    0.000    1.065    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:335(_from_mgr)
   338626    0.224    0.000    0.378    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2467(extend_blocks)
   533717    0.223    0.000    0.326    0.000 /usr/lib/python3.12/copyreg.py:98(__newobj__)
   159529    0.220    0.000    0.392    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:836(__iter__)
   495859    0.219    0.000    0.288    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:592(_dtype_to_subclass)
   108717    0.216    0.000    3.137    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:267(__len__)
   478584    0.209    0.000    0.295    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:2597(convert_missing_indexer)
   478584    0.199    0.000    0.812    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:675(empty)
   478584    0.195    0.000    0.254    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:4337(_check_setitem_copy)
   482903    0.195    0.000    2.015    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:55(_any)
  1142607    0.195    0.000    0.195    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:974(dtype)
   495856    0.190    0.000    0.765    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6619(_maybe_cast_listlike_indexer)
   527229    0.188    0.000    0.599    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:556(require_length_match)
   943197    0.187    0.000    0.187    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:24(_kind_name)
   438703    0.182    0.000    0.182    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:2293(is_unique)
    48183    0.180    0.000    2.480    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:41(insert)
   392732    0.179    0.000    0.377    0.000 /home/service/castle_analysis/castle-performance-analysis/src/range.py:32(update)
   504493    0.179    0.000    0.179    0.000 /usr/lib/python3.12/warnings.py:456(__init__)
  1253734    0.177    0.000    0.177    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1902(_block)
   395900    0.176    0.000    0.176    0.000 /usr/lib/python3/dist-packages/pandas/core/flags.py:89(allows_duplicate_labels)
   533718    0.174    0.000    0.174    0.000 {method 'update' of 'dict' objects}
   495856    0.172    0.000    0.172    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:126(_classes_and_not_datetimelike)
  1013306    0.168    0.000    0.168    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:548(_get_axis_number)
  1818699    0.165    0.000    0.165    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1381(_clear_item_cache)
   478585    0.164    0.000    0.164    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:150(iloc)
   483118    0.148    0.000    0.148    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:583(dtype)
   199410    0.146    0.000    0.146    0.000 {method 'clear' of 'dict' objects}
    79767    0.146    0.000    0.183    0.000 /usr/lib/python3.12/copyreg.py:107(_slotnames)
    52656    0.145    0.000    0.475    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
   478585    0.142    0.000    0.142    0.000 {method 'insert' of 'list' objects}
   478588    0.138    0.000    0.211    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:687(_sanitize_non_ordered)
  1563079    0.138    0.000    0.138    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1790(ndim)
   957168    0.138    0.000    0.138    0.000 {built-in method _operator.index}
   703904    0.137    0.000    0.137    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1657(name)
   334307    0.135    0.000   10.807    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6695(__deepcopy__)
   495856    0.135    0.000    0.220    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1390(_get_dtype)
   495856    0.130    0.000    0.213    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:131(<lambda>)
   974446    0.128    0.000    0.128    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:1080(copyto)
