args: Namespace(k=5, delta=200, beta=200000, mu=100000, l=1, tkc=50, year='2014', month='11', n_users=370, user_id=None, seed=None, sample_size=40000, filename='transformed_date_2014-11-eletricity_consumption_sample_164102.csv', display=False, disable_dp=False, phi=None, big_beta=None, history=False)
USING RANDOM SEED: 42
Execution_Time:  2:04:12.316136
         26274240722 function calls (26259340680 primitive calls) in 7452.320 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
102753678   86.114    0.000 7096.777    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:117(tuple_enlargement)
825437587   64.814    0.000   64.814    0.000 {built-in method builtins.callable}
825636869   61.712    0.000   61.712    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6612(_maybe_cast_indexer)
411615829   41.595    0.000   41.595    0.000 /home/service/castle_analysis/castle-performance-analysis/src/range.py:11(__init__)
    40000   36.560    0.001 7148.476    0.179 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:391(best_selection)
206558895   24.390    0.000   24.390    0.000 {method 'items' of 'dict' objects}
132600892/125627241   16.452    0.000   18.317    0.000 {built-in method builtins.len}
   479712   10.261    0.000  150.387    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:2141(_setitem_with_indexer_missing)
 51647631    9.992    0.000    9.992    0.000 {method 'add' of 'set' objects}
1068029/1068028    8.469    0.000   60.447    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:371(__init__)
6347887/39976    7.749    0.000   30.191    0.001 /usr/lib/python3.12/copy.py:118(deepcopy)
  1684954    7.644    0.000   26.112    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:519(sanitize_array)
   479712    5.249    0.000   11.555    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:5369(insert)
  2218964    4.887    0.000    4.887    0.000 {method 'reduce' of 'numpy.ufunc' objects}
  1056653    4.838    0.000    7.134    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:2724(inferred_type)
  1481690    4.592    0.000    7.566    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:556(_array_equivalent_float)
   616919    4.515    0.000    7.340    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:1147(maybe_infer_to_datetimelike)
   616916    4.155    0.000    7.039    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3945(_get_indexer)
  2227881    4.088    0.000   10.855    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6206(__setattr__)
   616919    3.903    0.000   28.771    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:478(__new__)
   599640    3.758    0.000    4.912    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:5173(delete)
    42980    3.757    0.000    3.772    0.000 {built-in method builtins.sum}
   479712    3.537    0.000   44.746    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6896(insert)
  1673866    3.390    0.000    4.614    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:649(_simple_new)
 11209831    3.195    0.000    7.384    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/generic.py:42(_instancecheck)
  1479688    3.110    0.000    3.723    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:274(__init__)
 19730179    2.989    0.000    3.439    0.000 {built-in method builtins.getattr}
 11209831    2.837    0.000    4.171    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/generic.py:37(_check)
   479719    2.740    0.000    2.942    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/concat.py:52(concat_compat)
   479712    2.733    0.000   27.656    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:674(_with_infer)
   616916    2.619    0.000   31.491    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3859(get_indexer)
   685518    2.596    0.000    5.651    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:228(asarray_tuplesafe)
   639617    2.580    0.000    6.495    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:842(_engine)
  1068028    2.494    0.000    8.491    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1825(from_array)
   479712    2.481    0.000  154.314    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1747(_setitem_with_indexer)
  1096634    2.459    0.000    3.722    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:274(full)
   479712    2.343    0.000   17.838    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1414(_convert_to_indexer)
  1658359    2.262    0.000    3.109    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6189(__getattr__)
   520261    2.039    0.000    2.759    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6147(__finalize__)
  1136631    1.945    0.000    4.379    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:703(name)
  6430452    1.928    0.000    1.928    0.000 {built-in method numpy.asarray}
  1481690    1.910    0.000   16.694    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:131(equals)
 12986833    1.878    0.000    1.878    0.000 {method 'get' of 'dict' objects}
  1102329    1.781    0.000    2.925    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2388(new_block)
    85855    1.732    0.000    2.716    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
   959424    1.717    0.000    2.240    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1330(normalize_axis_tuple)
  1125257    1.712    0.000    2.375    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:346(_name_get)
   479712    1.684    0.000  177.381    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:867(__setitem__)
588585/39976    1.665    0.000   29.814    0.001 /usr/lib/python3.12/copy.py:247(_reconstruct)
588585/39976    1.655    0.000   29.383    0.001 /usr/lib/python3.12/copy.py:217(_deepcopy_dict)
   479712    1.638    0.000    4.794    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:1393(moveaxis)
  5071540    1.574    0.000    1.574    0.000 {built-in method _abc._abc_instancecheck}
  9114528    1.570    0.000    2.273    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3795(<genexpr>)
  1507740    1.550    0.000    1.550    0.000 {built-in method numpy.array}
3098044/3098043    1.540    0.000    4.274    0.000 {built-in method builtins.all}
  1256533    1.482    0.000    4.330    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5153(_get_engine_target)
    39976    1.473    0.000  222.350    0.006 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:84(generalise)
  1515992    1.425    0.000    9.365    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:466(array_equivalent)
   199880    1.407    0.000    5.225    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:1630(delete)
  1068029    1.295    0.000    3.700    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:127(_get_single_key)
  2313197    1.272    0.000    1.272    0.000 {built-in method numpy.empty}
  1892766    1.240    0.000    2.473    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1425(_is_dtype_type)
  8373333    1.237    0.000    1.237    0.000 {built-in method builtins.issubclass}
   548314    1.215    0.000    1.289    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:550(maybe_promote)
  1102329    1.174    0.000    2.298    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2317(maybe_coerce_values)
    40000    1.142    0.000 7444.461    0.186 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:204(insert)
   959426    1.135    0.000    3.409    0.000 {built-in method builtins.any}
  5071540    1.123    0.000    2.697    0.000 <frozen abc>:117(__instancecheck__)
  2136058    1.108    0.000    1.108    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:647(_get_deprecated_option)
  1481690    1.108    0.000   18.076    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:1387(equals)
  2611102    1.094    0.000    1.710    0.000 /usr/lib/python3.12/copy.py:231(_keep_alive)
   479712    1.094    0.000   20.294    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:728(_get_setitem_indexer)
  2201510    1.085    0.000    2.960    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5519(equals)
   343055    1.074    0.000    3.732    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:308(apply)
   965275    1.069    0.000    1.069    0.000 {method '__deepcopy__' of 'numpy.generic' objects}
  1068029    1.064    0.000    1.436    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:633(_get_root)
  5026742    1.060    0.000    1.559    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:909(__len__)
    39978    1.019    0.000    1.032    0.000 {built-in method _io.open}
  1684954    1.018    0.000    2.269    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:695(_sanitize_ndim)
  1275850    1.011    0.000    2.881    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:137(is_object_dtype)
 10336039    1.000    0.000    1.000    0.000 {built-in method builtins.id}
   616916    0.998    0.000   12.201    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6321(_should_compare)
   616916    0.967    0.000    2.927    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1066(is_numeric_dtype)
  1068029    0.957    0.000    3.592    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:760(_set_axis)
  1481690    0.943    0.000   12.504    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:2025(_equal_values)
  1439136    0.938    0.000    1.164    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1949(dtype)
  1068029    0.928    0.000    6.064    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:145(_get_option)
   308754    0.911    0.000    1.247    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:639(copy)
  1684949    0.905    0.000    3.116    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7616(maybe_extract_name)
  1753549    0.893    0.000    1.041    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:485(ensure_wrapped_if_datetimelike)
  1165232    0.893    0.000    1.088    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:562(_get_axis)
   479712    0.856    0.000    2.555    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1396(_maybe_update_cacher)
  1481393    0.836    0.000    1.015    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:184(_isna)
  1481690    0.834    0.000   11.431    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:598(array_equals)
  4187243    0.833    0.000    0.846    0.000 {built-in method builtins.hasattr}
  2890183    0.822    0.000    1.299    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:334(is_hashable)
    68602    0.803    0.000   21.760    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1074(_get_with)
  2410470    0.789    0.000    7.105    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7521(ensure_index)
  2096558    0.775    0.000    2.485    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:653(name)
  3073874    0.771    0.000    0.771    0.000 {built-in method __new__ of type object at 0xa43b40}
  1719255    0.767    0.000    0.925    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:420(extract_array)
  5602161    0.753    0.000    0.753    0.000 {method 'append' of 'list' objects}
  1684954    0.750    0.000    1.024    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:734(_sanitize_str_dtypes)
  2153580    0.748    0.000    0.748    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:831(_reset_identity)
  1136631    0.740    0.000    2.433    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1562(validate_all_hashable)
   548315    0.723    0.000    1.553    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:765(_try_cast)
    39977    0.711    0.000    0.711    0.000 {method '__exit__' of '_io._IOBase' objects}
  1102331    0.696    0.000    1.144    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2346(get_block_type)
   616916    0.693    0.000    2.639    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6251(_maybe_promote)
  1233838    0.680    0.000    0.842    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1322(is_ea_or_datetimelike_dtype)
   479712    0.669    0.000    1.645    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5392(_getitem_slice)
   685519    0.667    0.000    0.769    0.000 /usr/lib/python3.12/warnings.py:482(__enter__)
  1481690    0.660    0.000   18.736    0.000 /home/service/castle_analysis/castle-performance-analysis/src/item.py:70(__eq__)
  1068029    0.660    0.000    6.724    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:271(__call__)
  6088757    0.647    0.000    0.647    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5127(_values)
  2273262    0.643    0.000    1.101    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1581(<genexpr>)
   199880    0.633    0.000   12.322    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:4412(__delitem__)
  2963380    0.632    0.000    1.192    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:142(<genexpr>)
   308754    0.623    0.000    5.804    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:540(copy)
   199880    0.614    0.000    8.475    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1993(idelete)
  1479688    0.613    0.000    0.613    0.000 /usr/lib/python3/dist-packages/pandas/core/flags.py:53(__init__)
   199880    0.604    0.000    2.458    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6856(delete)
  1481691    0.590    0.000    2.974    0.000 {method 'all' of 'numpy.ndarray' objects}
   479712    0.576    0.000    2.278    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5350(__getitem__)
  1028026    0.573    0.000    0.582    0.000 /usr/lib/python3/dist-packages/pandas/core/indexers/utils.py:62(is_list_like_indexer)
   963402    0.571    0.000    1.572    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:696(is_valid_na_for_dtype)
   588585    0.565    0.000    0.759    0.000 {method '__reduce_ex__' of 'object' objects}
  2507164    0.558    0.000    0.558    0.000 /usr/lib/python3/dist-packages/pandas/_config/__init__.py:33(using_copy_on_write)
   411657    0.537    0.000    3.131    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:581(_constructor_from_mgr)
   479714    0.529    0.000    0.872    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:198(_simple_new)
   104558    0.514    0.000    2.005    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:173(information_loss_given_c)
    39976    0.512    0.000    3.390    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:157(save_generalised_tuples)
   159904    0.506    0.000   19.515    0.000 /usr/lib/python3.12/copy.py:191(_deepcopy_list)
  2201510    0.498    0.000    0.618    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:791(is_)
  3000802    0.490    0.000    0.490    0.000 {built-in method builtins.hash}
  1068029    0.488    0.000    1.674    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:73(_validate_set_axis)
  1481393    0.484    0.000    1.500    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:101(isna)
   308754    0.481    0.000   10.261    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6553(copy)
   616916    0.479    0.000    0.770    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3990(_check_indexing_method)
   411657    0.476    0.000    0.648    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1812(from_blocks)
   616916    0.474    0.000    0.739    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7651(_unpack_nested_dtype)
   479712    0.470    0.000    1.342    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/api.py:379(default_index)
   479715    0.465    0.000    1.171    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:273(is_dict_like)
  1068029    0.464    0.000    2.138    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:225(set_axis)
   479712    0.461    0.000    0.840    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:3930(_maybe_update_cacher)
  1684954    0.460    0.000    0.970    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:754(_maybe_repeat)
  1068029    0.459    0.000    1.259    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:686(_warn_if_deprecated)
   479712    0.459    0.000    0.716    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5272(_validate_fill_value)
   514014    0.453    0.000    2.609    0.000 {method 'any' of 'numpy.ndarray' objects}
   548316    0.452    0.000    0.452    0.000 {built-in method builtins.sorted}
    68602    0.448    0.000    0.961    0.000 /usr/lib/python3/dist-packages/pandas/core/array_algos/take.py:121(_take_nd_ndarray)
  4999881    0.446    0.000    0.446    0.000 /usr/lib/python3.12/typing.py:2154(cast)
   685519    0.434    0.000    0.492    0.000 /usr/lib/python3.12/warnings.py:503(__exit__)
    68602    0.426    0.000   15.212    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6101(_get_indexer_strict)
   616919    0.420    0.000    0.420    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:574(_ensure_array)
   479712    0.418    0.000    0.466    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:813(_ensure_listlike_indexer)
    39977    0.413    0.000    0.413    0.000 {method 'writerow' of '_csv.writer' objects}
  1439136    0.408    0.000    1.571    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:626(dtype)
   616916    0.404    0.000    3.331    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6343(_is_comparable_dtype)
  1918859    0.401    0.000    0.604    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:963(__len__)
    77066    0.401    0.000    5.326    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:68(remove)
   479713    0.401    0.000    1.294    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:296(maybe_iterable_to_list)
   639617    0.396    0.000    0.578    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:459(_engine_type)
  1481691    0.388    0.000    2.384    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:61(_all)
  1068035    0.372    0.000    0.372    0.000 {method 'split' of 'str' objects}
   616916    0.367    0.000    0.852    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1366(_is_dtype)
   548316    0.339    0.000    0.848    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:487(_validate_dtype)
    68602    0.337    0.000    0.767    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6134(_raise_if_missing)
   308753    0.336    0.000    0.336    0.000 {method 'copy' of 'numpy.ndarray' objects}
  1177170    0.331    0.000    2.876    0.000 /usr/lib/python3.12/copy.py:252(<genexpr>)
    77066    0.328    0.000    7.141    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:41(insert)
  1068029    0.326    0.000    0.326    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:615(_select_options)
    68602    0.317    0.000    3.826    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:5574(_reindex_with_indexers)
  1479685    0.317    0.000    0.317    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1799(__init__)
   479712    0.317    0.000    0.483    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
   308753    0.315    0.000    1.967    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:566(copy_func)
  1096631    0.312    0.000    0.312    0.000 /usr/lib/python3/dist-packages/pandas/_config/__init__.py:43(using_pyarrow_string_dtype)
   639617    0.311    0.000    0.501    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1025(needs_i8_conversion)
     2963    0.310    0.000  286.592    0.097 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:279(output_cluster)
   479713    0.306    0.000    0.306    0.000 {method 'transpose' of 'numpy.ndarray' objects}
  1068029    0.300    0.000    0.608    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:674(_translate_key)
   308753    0.298    0.000    1.373    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:773(_view)
  1018828    0.294    0.000    5.148    0.000 /home/service/castle_analysis/castle-performance-analysis/src/item.py:52(__getitem__)
  1275850    0.292    0.000    0.468    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:123(<lambda>)
  1125257    0.292    0.000    0.292    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
    34301    0.290    0.000   32.984    0.001 /home/service/castle_analysis/castle-performance-analysis/src/item.py:29(tuple_distance)
    68602    0.288    0.000    2.054    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:691(_slice_take_blocks_ax0)
  1275850    0.288    0.000    0.288    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:121(classes)
    40000    0.283    0.000   14.594    0.000 {method 'remove' of 'collections.deque' objects}
  1216557    0.280    0.000    1.571    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:2756(_is_multi)
   548316    0.275    0.000    0.510    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1587(pandas_dtype)
   616919    0.274    0.000    0.358    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:592(_dtype_to_subclass)
   411658    0.273    0.000    1.330    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:335(_from_mgr)
   959431    0.262    0.000    0.441    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:300(<genexpr>)
   879472    0.258    0.000    0.258    0.000 {method 'item' of 'numpy.ndarray' objects}
   548314    0.255    0.000    0.255    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:289(loc)
     2569    0.253    0.000   43.408    0.017 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:484(split)
    68602    0.252    0.000   20.178    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:1359(_getitem_axis)
   479712    0.251    0.000    0.623    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:448(size)
   104909    0.248    0.000    3.515    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:267(__len__)
   685519    0.247    0.000    0.247    0.000 /usr/lib/python3.12/warnings.py:456(__init__)
    86055    0.247    0.000    0.814    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:71(_wrapreduction)
    68602    0.244    0.000    0.718    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1139(take)
   479712    0.243    0.000    0.243    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:282(arrays)
   520261    0.242    0.000    0.242    0.000 /usr/lib/python3/dist-packages/pandas/core/flags.py:89(allows_duplicate_labels)
   508264    0.240    0.000    0.501    0.000 /home/service/castle_analysis/castle-performance-analysis/src/range.py:32(update)
   308753    0.240    0.000    1.652    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1010(view)
   343055    0.239    0.000    0.401    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2467(extend_blocks)
  1159304    0.239    0.000    0.239    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
  2730869    0.239    0.000    0.239    0.000 /usr/lib/python3.12/copy.py:172(_deepcopy_atomic)
  1405341    0.234    0.000    0.234    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:548(_get_axis_number)
   616916    0.234    0.000    3.722    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6619(_maybe_cast_listlike_indexer)
  1325137    0.230    0.000    0.230    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:974(dtype)
   159905    0.225    0.000    0.394    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:836(__iter__)
  1125257    0.225    0.000    0.225    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:24(_kind_name)
    34301    0.225    0.000    3.756    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5852(_binop)
    68602    0.224    0.000    6.146    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:4328(reindex)
   616916    0.216    0.000    0.216    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:126(_classes_and_not_datetimelike)
   508633    0.215    0.000    0.313    0.000 /usr/lib/python3.12/copyreg.py:98(__newobj__)
   479712    0.212    0.000    0.299    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:2597(convert_missing_indexer)
   588323    0.212    0.000    0.690    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:556(require_length_match)
    68602    0.210    0.000    4.474    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:5885(_construct_result)
   514014    0.208    0.000    2.156    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:55(_any)
   479712    0.207    0.000    0.830    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:675(empty)
    34301    0.205    0.000    3.158    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:1370(_arith_method)
   822722    0.203    0.000    0.203    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6239(_index_as_unique)
   479712    0.202    0.000    0.262    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:4337(_check_setitem_copy)
