args: Namespace(k=50, delta=400, beta=200000, mu=100000, l=1, tkc=50, year='2014', month='11', n_users=370, user_id=None, seed=None, sample_size=40000, filename='transformed_date_2014-11-eletricity_consumption_sample_164102.csv', display=False, disable_dp=False, phi=None, big_beta=None, history=False)
Execution_Time:  0:19:28.894202
         3532152379 function calls (3493289387 primitive calls) in 1168.899 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  2014750    1.040    0.000    1.040    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:647(_get_deprecated_option)
  4320688    1.028    0.000   10.786    0.000 /usr/lib/python3.12/copy.py:252(<genexpr>)
  1007375    0.999    0.000    1.357    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:633(_get_root)
  1438632    0.961    0.000    1.185    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1949(dtype)
    52098    0.956    0.000   14.221    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:68(remove)
  1492916    0.941    0.000    1.942    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1425(_is_dtype_type)
  1007375    0.914    0.000    3.374    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:760(_set_axis)
    39964    0.909    0.000    0.921    0.000 {built-in method _io.open}
 10558750    0.905    0.000    0.905    0.000 /usr/lib/python3.12/copy.py:172(_deepcopy_atomic)
  3731531    0.903    0.000   15.467    0.000 /home/service/castle_analysis/castle-performance-analysis/src/item.py:52(__getitem__)
  1503496    0.903    0.000    2.082    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:695(_sanitize_ndim)
  5124655    0.903    0.000    0.904    0.000 {built-in method builtins.hasattr}
    44835    0.902    0.000    1.399    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
   487828    0.896    0.000    0.906    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/cast.py:550(maybe_promote)
  1007375    0.871    0.000    5.641    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:145(_get_option)
  4120628    0.869    0.000    1.268    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:909(__len__)
  3726601    0.869    0.000    5.471    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:61(_all)
  1443926    0.854    0.000    0.874    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:184(_isna)
   496112    0.847    0.000   10.493    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6321(_should_compare)
   996804    0.826    0.000    2.252    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:137(is_object_dtype)
   479544    0.808    0.000    2.469    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1396(_maybe_update_cacher)
   496112    0.800    0.000    2.426    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1066(is_numeric_dtype)
  1503491    0.796    0.000    2.739    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7616(maybe_extract_name)
  2080420    0.789    0.000    1.117    0.000 /usr/lib/python3.12/copyreg.py:98(__newobj__)
  1511773    0.740    0.000    0.864    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:485(ensure_wrapped_if_datetimelike)
   983942    0.724    0.000    0.891    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:562(_get_axis)
  1941323    0.716    0.000    0.716    0.000 /usr/lib/python3/dist-packages/pandas/core/flags.py:89(allows_duplicate_labels)
  2527435    0.693    0.000    1.065    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:334(is_hashable)
  1015659    0.673    0.000    2.148    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1562(validate_all_hashable)
  1553192    0.673    0.000    2.195    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:653(name)
    40000    0.670    0.000   35.914    0.001 {method 'remove' of 'collections.deque' objects}
    39963    0.664    0.000    0.664    0.000 {method '__exit__' of '_io._IOBase' objects}
   479544    0.660    0.000    1.628    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5392(_getitem_slice)
  1507638    0.655    0.000    0.791    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:420(extract_array)
  1880610    0.651    0.000   58.445    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:6695(__deepcopy__)
    76233    0.634    0.000   11.344    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:267(__len__)
  2080421    0.620    0.000    0.620    0.000 {method 'update' of 'dict' objects}
  1011518    0.620    0.000    0.959    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/blocks.py:2346(get_block_type)
   199810    0.619    0.000   12.264    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:4412(__delitem__)
   199810    0.617    0.000    8.404    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1993(idelete)
  7032544    0.611    0.000    0.611    0.000 /usr/lib/python3.12/typing.py:2154(cast)
  4235139    0.610    0.000    0.700    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:791(is_)
   199810    0.598    0.000    2.458    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6856(delete)
   530823    0.592    0.000    4.238    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:251(within_bounds)
  2900411    0.589    0.000    0.589    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1799(__init__)
  1007375    0.584    0.000    6.225    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:271(__call__)
  1503496    0.582    0.000    0.814    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:734(_sanitize_str_dtypes)
   496112    0.573    0.000    2.137    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6251(_maybe_promote)
   959664    0.571    0.000    1.631    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:696(is_valid_na_for_dtype)
   479544    0.567    0.000    2.253    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5350(__getitem__)
   487829    0.562    0.000    1.357    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:765(_try_cast)
   992230    0.545    0.000    0.679    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1322(is_ea_or_datetimelike_dtype)
   504397    0.542    0.000    0.618    0.000 /usr/lib/python3.12/warnings.py:482(__enter__)
  2031318    0.533    0.000    0.937    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1581(<genexpr>)
   479546    0.531    0.000    0.867    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:198(_simple_new)
  2047890    0.530    0.000    1.460    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7521(ensure_index)
   967372    0.521    0.000    0.522    0.000 /usr/lib/python3/dist-packages/pandas/core/indexers/utils.py:62(is_list_like_indexer)
    39962    0.499    0.000    3.195    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:157(save_generalised_tuples)
  2446006    0.494    0.000    0.494    0.000 /usr/lib/python3/dist-packages/pandas/_config/__init__.py:33(using_copy_on_write)
   479547    0.494    0.000    1.199    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:273(is_dict_like)
  5623779    0.472    0.000    0.472    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1790(ndim)
  1443926    0.470    0.000    1.344    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/missing.py:101(isna)
   479544    0.465    0.000    0.731    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:5272(_validate_fill_value)
   618927    0.459    0.000   20.515    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:133(cluster_enlargement)
   479544    0.456    0.000    0.829    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:3930(_maybe_update_cacher)
  1007375    0.453    0.000    1.573    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/base.py:73(_validate_set_axis)
   479544    0.452    0.000    1.318    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/api.py:379(default_index)
   483687    0.428    0.000    2.416    0.000 {method 'any' of 'numpy.ndarray' objects}
  1503496    0.424    0.000    0.932    0.000 /usr/lib/python3/dist-packages/pandas/core/construction.py:754(_maybe_repeat)
  1007375    0.421    0.000    1.994    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:225(set_axis)
  1007375    0.421    0.000    1.173    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:686(_warn_if_deprecated)
   487830    0.418    0.000    0.418    0.000 {built-in method builtins.sorted}
  1918187    0.418    0.000    0.620    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/range.py:963(__len__)
   496112    0.408    0.000    0.672    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:3990(_check_indexing_method)
   479544    0.400    0.000    0.447    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:813(_ensure_listlike_indexer)
  1438632    0.398    0.000    1.583    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:626(dtype)
    39963    0.388    0.000    0.388    0.000 {method 'writerow' of '_csv.writer' objects}
   479545    0.387    0.000    1.281    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:296(maybe_iterable_to_list)
   496112    0.386    0.000    0.598    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:7651(_unpack_nested_dtype)
   639393    0.386    0.000    0.572    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:459(_engine_type)
  2540298    0.374    0.000    0.374    0.000 {built-in method builtins.hash}
  1007381    0.358    0.000    0.358    0.000 {method 'split' of 'str' objects}
    40000    0.353    0.000 1163.358    0.029 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:204(insert)
    40262    0.351    0.000    0.381    0.000 {built-in method builtins.sum}
   496115    0.338    0.000    0.338    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:574(_ensure_array)
  3882646    0.335    0.000    0.335    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:393(flags)
   504397    0.328    0.000    0.371    0.000 /usr/lib/python3.12/warnings.py:503(__exit__)
   496112    0.328    0.000    2.753    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6343(_is_comparable_dtype)
   479544    0.322    0.000    0.466    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
   639393    0.315    0.000    0.510    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1025(needs_i8_conversion)
   487830    0.311    0.000    0.765    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:487(_validate_dtype)
   496112    0.311    0.000    0.701    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1366(_is_dtype)
   479545    0.303    0.000    0.303    0.000 {method 'transpose' of 'numpy.ndarray' objects}
  3367530    0.287    0.000    0.287    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:1381(_clear_item_cache)
  1007375    0.282    0.000    0.570    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:674(_translate_key)
  1007375    0.276    0.000    0.276    0.000 /usr/lib/python3/dist-packages/pandas/_config/config.py:615(_select_options)
   959095    0.266    0.000    0.449    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/inference.py:300(<genexpr>)
   479544    0.261    0.000    0.615    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:448(size)
   975659    0.255    0.000    0.255    0.000 /usr/lib/python3/dist-packages/pandas/_config/__init__.py:43(using_pyarrow_string_dtype)
   879164    0.249    0.000    0.249    0.000 {method 'item' of 'numpy.ndarray' objects}
  1158898    0.243    0.000    0.243    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
  2380866    0.243    0.000    0.243    0.000 /usr/lib/python3/dist-packages/pandas/core/series.py:577(_constructor)
   479544    0.243    0.000    0.243    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:282(arrays)
   487830    0.242    0.000    0.454    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:1587(pandas_dtype)
  1095543    0.240    0.000    1.387    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:2756(_is_multi)
   487828    0.240    0.000    0.240    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:289(loc)
  1941323    0.240    0.000    0.240    0.000 /usr/lib/python3/dist-packages/pandas/core/flags.py:57(allows_duplicate_labels)
    10805    0.230    0.000  415.838    0.038 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:429(delay_constraint)
   996804    0.228    0.000    0.228    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:121(classes)
   996804    0.228    0.000    0.371    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:123(<lambda>)
   496115    0.222    0.000    0.292    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:592(_dtype_to_subclass)
   159849    0.221    0.000    0.389    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:836(__iter__)
   943981    0.219    0.000    0.219    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
  1941323    0.216    0.000    0.216    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:358(attrs)
   479544    0.210    0.000    0.298    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:2597(convert_missing_indexer)
   841062    0.205    0.000    0.205    0.000 /home/service/castle_analysis/castle-performance-analysis/src/range.py:66(within_bounds)
   479544    0.205    0.000    0.820    0.000 /usr/lib/python3/dist-packages/pandas/core/base.py:675(empty)
   439583    0.203    0.000    0.203    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:2293(is_unique)
    52098    0.200    0.000    9.852    0.000 /home/service/castle_analysis/castle-performance-analysis/src/cluster.py:41(insert)
   479544    0.198    0.000    0.257    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:4337(_check_setitem_copy)
  1143791    0.194    0.000    0.194    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:974(dtype)
      236    0.193    0.001  330.949    1.402 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:279(output_cluster)
   483687    0.190    0.000    1.988    0.000 /usr/lib/python3/dist-packages/numpy/core/_methods.py:55(_any)
   496112    0.190    0.000    0.745    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:6619(_maybe_cast_listlike_indexer)
   704208    0.188    0.000    0.188    0.000 /usr/lib/python3/dist-packages/pandas/core/indexes/base.py:1657(name)
   408392    0.185    0.000    0.378    0.000 /home/service/castle_analysis/castle-performance-analysis/src/range.py:32(update)
   943981    0.185    0.000    0.185    0.000 /usr/lib/python3/dist-packages/numpy/core/_dtype.py:24(_kind_name)
   527837    0.182    0.000    0.595    0.000 /usr/lib/python3/dist-packages/pandas/core/common.py:556(require_length_match)
   504397    0.182    0.000    0.182    0.000 /usr/lib/python3.12/warnings.py:456(__init__)
   496112    0.181    0.000    0.181    0.000 /usr/lib/python3/dist-packages/pandas/core/dtypes/common.py:126(_classes_and_not_datetimelike)
  1255430    0.179    0.000    0.179    0.000 /usr/lib/python3/dist-packages/pandas/core/internals/managers.py:1902(_block)
  1012938    0.172    0.000    0.172    0.000 /usr/lib/python3/dist-packages/pandas/core/generic.py:548(_get_axis_number)
   479545    0.171    0.000    0.171    0.000 /usr/lib/python3/dist-packages/pandas/core/indexing.py:150(iloc)
   618927    0.169    0.000   20.685    0.000 /home/service/castle_analysis/castle-performance-analysis/src/castle.py:706(<lambda>)
